"","author","project","time"
"30421","caitlin potter","https://github.com/angular/angular.js.git",2014-04-02
"30422","pascal precht","https://github.com/angular/angular.js.git",2014-03-29
"30423","tero parviainen","https://github.com/angular/angular.js.git",2014-04-01
"30424","julie","https://github.com/angular/angular.js.git",2014-04-01
"30425","b9chris","https://github.com/angular/angular.js.git",2014-04-02
"30426","igor minar","https://github.com/angular/angular.js.git",2014-04-02
"30427","peter bacon darwin","https://github.com/angular/angular.js.git",2014-04-01
"30428","peter bacon darwin","https://github.com/angular/angular.js.git",2014-04-01
"30429","peter bacon darwin","https://github.com/angular/angular.js.git",2014-04-01
"30430","joseph orbegoso pea","https://github.com/angular/angular.js.git",2014-03-31
"30431","bobdina","https://github.com/angular/angular.js.git",2014-03-30
"30432","matias niemelä","https://github.com/angular/angular.js.git",2014-03-28
"30433","matias niemelä","https://github.com/angular/angular.js.git",2014-03-28
"30434","matias niemelä","https://github.com/angular/angular.js.git",2014-03-21
"30435","igor minar","https://github.com/angular/angular.js.git",2014-03-26
"30436","david i. lehn","https://github.com/angular/angular.js.git",2014-03-28
"30437","tamakisquare","https://github.com/angular/angular.js.git",2014-02-13
"30438","uri goldshtein","https://github.com/angular/angular.js.git",2014-01-14
"30439","jim lyndon","https://github.com/angular/angular.js.git",2013-07-17
"30440","chrisrose","https://github.com/angular/angular.js.git",2014-03-27
"30441","alex sanford","https://github.com/angular/angular.js.git",2014-03-19
"30442","winkler1","https://github.com/angular/angular.js.git",2014-03-27
"30443","narretz","https://github.com/angular/angular.js.git",2014-03-27
"30444","william bagayoko","https://github.com/angular/angular.js.git",2014-03-26
"30445","wbyoko","https://github.com/angular/angular.js.git",2014-03-26
"30446","wbyoko","https://github.com/angular/angular.js.git",2014-03-26
"30447","wbyoko","https://github.com/angular/angular.js.git",2014-03-26
"30448","narretz","https://github.com/angular/angular.js.git",2014-03-27
"30449","mrmrs","https://github.com/angular/angular.js.git",2013-10-07
"30450","tobias bosch","https://github.com/angular/angular.js.git",2014-03-26
"30451","tobias bosch","https://github.com/angular/angular.js.git",2014-03-26
"30452","tobias bosch","https://github.com/angular/angular.js.git",2014-03-26
"30453","tobias bosch","https://github.com/angular/angular.js.git",2014-03-26
"30454","sgrebnov","https://github.com/angular/angular.js.git",2014-02-26
"30455","matias niemelä","https://github.com/angular/angular.js.git",2014-03-25
"30456","matias niemelä","https://github.com/angular/angular.js.git",2014-03-22
"30457","igor minar","https://github.com/angular/angular.js.git",2014-03-26
"30458","alex miller","https://github.com/angular/angular.js.git",2014-03-19
"30459","brian ford","https://github.com/angular/angular.js.git",2014-03-26
"30460","nikita tovstoles","https://github.com/angular/angular.js.git",2014-01-29
"30461","brian ford","https://github.com/angular/angular.js.git",2014-03-26
"30462","brian ford","https://github.com/angular/angular.js.git",2014-03-26
"30463","brian ford","https://github.com/angular/angular.js.git",2014-03-26
"30464","brian ford","https://github.com/angular/angular.js.git",2014-03-26
"30465","david pope","https://github.com/angular/angular.js.git",2014-02-08
"30466","jfortunato","https://github.com/angular/angular.js.git",2014-03-25
"30467","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30468","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30469","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30470","adam bradley","https://github.com/angular/angular.js.git",2014-03-25
"30471","igor minar","https://github.com/angular/angular.js.git",2014-03-25
"30472","caitlin potter","https://github.com/angular/angular.js.git",2014-01-14
"30473","patrice chalin","https://github.com/angular/angular.js.git",2014-03-18
"30474","trevor ewen","https://github.com/angular/angular.js.git",2014-03-06
"30475","brian ford","https://github.com/angular/angular.js.git",2014-03-24
"30476","wesley cho","https://github.com/angular/angular.js.git",2014-03-20
"30477","emma guo","https://github.com/angular/angular.js.git",2014-03-21
"30478","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30479","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30480","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30481","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30482","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30483","brian ford","https://github.com/angular/angular.js.git",2014-03-25
"30484","uri goldshtein","https://github.com/angular/angular.js.git",2014-01-14
"30485","teddy wing","https://github.com/angular/angular.js.git",2014-03-25
"30486","luke eller","https://github.com/angular/angular.js.git",2013-12-20
"30487","cgwyllie","https://github.com/angular/angular.js.git",2014-02-13
"30488","renat yakubov","https://github.com/angular/angular.js.git",2014-03-24
"30489","caitlin potter","https://github.com/angular/angular.js.git",2014-03-23
"30490","diego algorta","https://github.com/angular/angular.js.git",2014-03-20
"30491","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-22
"30492","john k. paul","https://github.com/angular/angular.js.git",2014-03-22
"30493","sekib omazic","https://github.com/angular/angular.js.git",2014-03-22
"30494","jenkins","https://github.com/angular/angular.js.git",2014-03-21
"30495","tobias bosch","https://github.com/angular/angular.js.git",2014-03-21
"30496","caitlin potter","https://github.com/angular/angular.js.git",2014-03-20
"30497","tobias bosch","https://github.com/angular/angular.js.git",2014-03-20
"30498","chirayu krishnappa","https://github.com/angular/angular.js.git",2014-03-14
"30499","alexgarrett","https://github.com/angular/angular.js.git",2014-03-20
"30500","trevor ewen","https://github.com/angular/angular.js.git",2014-03-20
"30501","thorn0","https://github.com/angular/angular.js.git",2014-02-18
"30502","sekib omazic","https://github.com/angular/angular.js.git",2014-02-09
"30503","brett porter","https://github.com/angular/angular.js.git",2014-03-18
"30504","jeff balboni","https://github.com/angular/angular.js.git",2014-01-26
"30505","caitlin potter","https://github.com/angular/angular.js.git",2014-02-06
"30506","caitlin potter","https://github.com/angular/angular.js.git",2014-03-18
"30507","chris constantin","https://github.com/angular/angular.js.git",2014-02-18
"30508","caitlin potter","https://github.com/angular/angular.js.git",2014-03-18
"30509","traxmaxx","https://github.com/angular/angular.js.git",2014-03-04
"30510","frandroid","https://github.com/angular/angular.js.git",2014-03-18
"30511","frandroid","https://github.com/angular/angular.js.git",2014-03-18
"30512","igor minar","https://github.com/angular/angular.js.git",2014-03-18
"30513","caio cunha","https://github.com/angular/angular.js.git",2013-10-22
"30514","caio cunha","https://github.com/angular/angular.js.git",2014-01-03
"30515","igor minar","https://github.com/angular/angular.js.git",2014-03-17
"30516","igor minar","https://github.com/angular/angular.js.git",2014-03-17
"30517","siddique hameed","https://github.com/angular/angular.js.git",2014-01-17
"30518","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-18
"30519","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-18
"30520","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-18
"30521","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-18
"30522","caitlin potter","https://github.com/angular/angular.js.git",2014-03-18
"30523","jesse palmer","https://github.com/angular/angular.js.git",2014-01-31
"30524","edward brey","https://github.com/angular/angular.js.git",2014-02-15
"30525","tyler kellogg","https://github.com/angular/angular.js.git",2014-03-17
"30526","poshest","https://github.com/angular/angular.js.git",2014-03-18
"30527","sekib omazic","https://github.com/angular/angular.js.git",2014-03-07
"30528","gias kay lee","https://github.com/angular/angular.js.git",2014-03-10
"30529","gias kay lee","https://github.com/angular/angular.js.git",2014-03-07
"30530","wbyoko","https://github.com/angular/angular.js.git",2014-03-01
"30531","takashi nakagawa","https://github.com/angular/angular.js.git",2014-03-07
"30532","unicodesnowman","https://github.com/angular/angular.js.git",2014-03-08
"30533","neil johnston","https://github.com/angular/angular.js.git",2014-03-15
"30534","sekib omazic","https://github.com/angular/angular.js.git",2014-03-08
"30535","jan hancic","https://github.com/angular/angular.js.git",2014-01-26
"30536","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-14
"30537","david rogers","https://github.com/angular/angular.js.git",2014-03-17
"30538","caitlin potter","https://github.com/angular/angular.js.git",2014-03-11
"30539","mark jones","https://github.com/angular/angular.js.git",2014-03-08
"30540","linclark","https://github.com/angular/angular.js.git",2014-03-14
"30541","bradwheel","https://github.com/angular/angular.js.git",2014-03-09
"30542","igor minar","https://github.com/angular/angular.js.git",2014-03-17
"30543","denis parchenko","https://github.com/angular/angular.js.git",2014-03-17
"30544","brian andersen","https://github.com/angular/angular.js.git",2014-03-17
"30545","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-17
"30546","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-17
"30547","caitlin potter","https://github.com/angular/angular.js.git",2014-03-17
"30548","brian andersen","https://github.com/angular/angular.js.git",2014-03-16
"30549","emile silvis","https://github.com/angular/angular.js.git",2014-03-14
"30550","bruno baia","https://github.com/angular/angular.js.git",2013-11-19
"30551","igor minar","https://github.com/angular/angular.js.git",2014-03-15
"30552","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-13
"30553","igor minar","https://github.com/angular/angular.js.git",2014-03-14
"30554","jenkins","https://github.com/angular/angular.js.git",2014-03-15
"30555","vojta jina","https://github.com/angular/angular.js.git",2014-03-15
"30556","vojta jina","https://github.com/angular/angular.js.git",2014-03-14
"30557","vojta jina","https://github.com/angular/angular.js.git",2014-03-14
"30558","vojta jina","https://github.com/angular/angular.js.git",2014-03-14
"30559","vojta jina","https://github.com/angular/angular.js.git",2014-03-14
"30560","jeff cross","https://github.com/angular/angular.js.git",2014-03-14
"30561","pawel kozlowski","https://github.com/angular/angular.js.git",2014-03-01
"30562","vojta jina","https://github.com/angular/angular.js.git",2014-03-14
"30563","vojta jina","https://github.com/angular/angular.js.git",2014-03-14
"30564","vojta jina","https://github.com/angular/angular.js.git",2014-03-14
"30565","matias niemelä","https://github.com/angular/angular.js.git",2014-03-14
"30566","tomer chachamu","https://github.com/angular/angular.js.git",2014-03-04
"30567","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-14
"30568","nick heiner","https://github.com/angular/angular.js.git",2014-03-14
"30569","sagie maoz","https://github.com/angular/angular.js.git",2014-03-13
"30570","nick carter","https://github.com/angular/angular.js.git",2014-03-13
"30571","wesley cho","https://github.com/angular/angular.js.git",2014-01-28
"30572","thomas belin","https://github.com/angular/angular.js.git",2014-03-04
"30573","tobias bosch","https://github.com/angular/angular.js.git",2014-03-14
"30574","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-13
"30575","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-13
"30576","tobias bosch","https://github.com/angular/angular.js.git",2014-03-12
"30577","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-12
"30578","igor minar","https://github.com/angular/angular.js.git",2014-03-12
"30579","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-11
"30580","peter bacon darwin","https://github.com/angular/angular.js.git",2014-03-11
"30581","stéphane reynaud","https://github.com/angular/angular.js.git",2014-03-11
